,no_bathroom,condition,district,price,no_rooms,ref,estate_type,area,altitude,energy_efficiency,longitude,area_total,area_usage
612,2.0,Novo,Olivais,410000.0,4.0,108190190,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,130.0,130.0
613,3.0,Usado,Olivais,365000.0,4.0,108190199,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,130.0,130.0
614,3.0,Novo,Marvila,750000.0,2.0,108190204,Apartamento,Marvila,-9.10697937005432,A,38.7418332673775,128.0,128.0
615,4.0,Novo,Marvila,1700000.0,3.0,108190205,Apartamento,Marvila,-9.10697937005432,A,38.7418332673775,211.0,211.0
616,4.0,Novo,Marvila,1250000.0,3.0,108190206,Apartamento,Marvila,-9.10697937005432,A,38.7418332673775,200.0,200.0
617,1.0,Usado,Beato,199000.0,2.0,108190209,Apartamento,Beato,-9.11273002616667,D,38.7260490796279,78.0,78.0
618,5.0,Usado,Parque das Nações,1690000.0,4.0,108190210,Apartamento,Parque das Nações - Expo Sul,-9.093761,B,38.76787,512.0,188.0
619,1.0,Novo,Parque das Nações,275000.0,,108190211,Loja,Parque das Nações - Expo Sul,-9.093761,,38.76787,69.0,69.0
622,3.0,Usado,Parque das Nações,3850000.0,4.0,108190214,Duplex,Parque das Nações - Expo Sul,-9.093761,B,38.76787,321.0,321.0
623,1.0,Usado,Marvila,185000.0,3.0,108190223,Apartamento,Marvila,-9.10697937005432,E,38.7418332673775,66.0,66.0
624,4.0,Novo,Olivais,719900.0,4.0,108190225,Moradia,Encarnação,-9.1164207458,B,38.7734246363,220.0,210.0
625,1.0,Usado,Olivais,259000.0,3.0,108190231,Apartamento,Olivais Norte,-9.1164207458,D,38.7734246363,75.0,75.0
628,3.0,Usado,Parque das Nações,840000.0,4.0,108190236,Apartamento,Parque das Nações - Expo Centro,-9.093761,C,38.76787,152.0,152.0
629,1.0,Usado,Olivais,157000.0,1.0,108190237,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,41.0,41.0
630,2.0,Usado,Marvila,550000.0,1.0,108190238,Moradia,Marvila,-9.10697937005432,C,38.7418332673775,174.0,174.0
631,2.0,Usado,Marvila,550000.0,1.0,108190239,Moradia,Marvila,-9.10697937005432,C,38.7418332673775,174.0,174.0
632,2.0,Usado,Olivais,375000.0,3.0,108190240,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,90.0,90.0
633,2.0,Usado,Marvila,155000.0,3.0,108190242,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,89.0,89.0
634,2.0,Usado,Olivais,334900.0,3.0,108190245,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,98.0,98.0
635,,Usado,Marvila,79000.0,,108190246,Loja,Marvila,-9.10697937005432,C,38.7418332673775,74.0,74.0
637,1.0,Novo,Beato,179000.0,1.0,108190250,Apartamento,Beato,-9.11273002616667,D,38.7260490796279,37.0,37.0
639,3.0,Novo,Olivais,289000.0,3.0,108190254,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,149.0,149.0
640,1.0,Novo,Olivais,295000.0,3.0,108190255,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,90.0,90.0
641,2.0,Novo,Olivais,260000.0,3.0,108190258,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,89.0,89.0
642,2.0,Usado,Parque das Nações,349900.0,3.0,108190260,Apartamento,Parque das Nações,-9.093761,C,38.76787,118.0,118.0
643,,Usado,Parque das Nações,525000.0,,108190261,Escritório,Parque das Nações - Expo Sul,-9.093761,C,38.76787,129.0,129.0
644,1.0,Usado,Olivais,174000.0,3.0,108190265,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,76.0,76.0
645,1.0,Usado,Marvila,199000.0,2.0,108190266,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,67.0,67.0
647,2.0,Usado,Parque das Nações,470000.0,2.0,108190268,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,117.0,117.0
648,1.0,Usado,Olivais,249000.0,3.0,108190277,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,84.0,84.0
650,1.0,Usado,Beato,199900.0,2.0,108190286,Apartamento,Beato,-9.11273002616667,C,38.7260490796279,90.0,90.0
651,2.0,Usado,Olivais,450000.0,4.0,108190288,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,160.0,160.0
652,3.0,Usado,Parque das Nações,1350000.0,3.0,108190292,Apartamento,Parque das Nações - Expo Sul,-9.093761,A,38.76787,307.0,307.0
655,1.0,Usado,Beato,210000.0,2.0,108190296,Apartamento,Beato,-9.11273002616667,C,38.7260490796279,73.0,73.0
657,,Novo,Marvila,19500000.0,,108190299,Prédio,Marvila,-9.10697937005432,,38.7418332673775,10037.0,10037.0
659,1.0,Usado,Olivais,199000.0,3.0,108190303,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,75.0,75.0
663,1.0,Usado,Marvila,550000.0,,108190311,Armazém,Marvila,-9.10697937005432,C,38.7418332673775,386.0,386.0
665,1.0,Usado,Olivais,80000.0,1.0,108190319,Garagem,Encarnação,-9.1164207458,,38.7734246363,30.0,30.0
666,1.0,Usado,Olivais,229000.0,2.0,108190320,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,75.0,75.0
667,1.0,Novo,Parque das Nações,210000.0,2.0,108190326,Apartamento,Parque das Nações,-9.093761,C,38.76787,57.0,57.0
668,2.0,Novo,Olivais,270000.0,3.0,108190327,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,100.0,100.0
669,2.0,Usado,Parque das Nações,699000.0,2.0,108190329,Apartamento,Parque das Nações - Expo Centro,-9.093761,B,38.76787,110.0,110.0
670,2.0,Novo,Olivais,299000.0,3.0,108190330,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,90.0,90.0
672,1.0,Usado,Olivais,255000.0,3.0,108190335,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,70.0,70.0
673,2.0,Usado,Olivais,305000.0,3.0,108190339,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,132.0,132.0
674,2.0,Novo,Marvila,349000.0,2.0,108190340,Moradia,Marvila,-9.10697937005432,A,38.7418332673775,102.0,102.0
675,3.0,Usado,Parque das Nações,896000.0,4.0,108190343,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,165.0,165.0
676,3.0,Usado,Olivais,759000.0,5.0,108190344,Moradia,Olivais Sul,-9.1164207458,D,38.7734246363,183.0,153.0
677,1.0,Usado,Marvila,149000.0,2.0,108190345,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,62.0,62.0
678,1.0,Usado,Olivais,289000.0,3.0,108190347,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,105.0,105.0
679,1.0,Usado,Olivais,199000.0,2.0,108190348,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,75.0,75.0
681,1.0,Usado,Olivais,240000.0,3.0,108190351,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,84.0,84.0
682,1.0,Usado,Olivais,162000.0,2.0,108190353,Apartamento,Olivais Norte,-9.1164207458,F,38.7734246363,51.0,51.0
685,1.0,Usado,Marvila,275000.0,1.0,108190356,Apartamento,Marvila,-9.10697937005432,C,38.7418332673775,64.0,64.0
687,1.0,Usado,Olivais,245000.0,1.0,108190359,Apartamento,Olivais Sul,-9.1164207458,B,38.7734246363,52.0,52.0
688,1.0,Usado,Olivais,235000.0,2.0,108190360,Apartamento,Olivais Norte,-9.1164207458,D,38.7734246363,57.0,57.0
689,2.0,Usado,Parque das Nações,750000.0,2.0,108190361,Apartamento,Parque das Nações - Expo Sul,-9.093761,E,38.76787,123.0,123.0
690,1.0,Usado,Olivais,165000.0,2.0,108190368,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,54.0,54.0
691,2.0,Novo,Olivais,399000.0,2.0,108190370,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,114.0,114.0
692,4.0,Novo,Olivais,494000.0,3.0,108190371,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,139.0,139.0
693,4.0,Novo,Olivais,679000.0,4.0,108190373,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,202.0,202.0
694,4.0,Novo,Olivais,479000.0,3.0,108190374,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,134.0,134.0
695,4.0,Novo,Olivais,629000.0,3.0,108190375,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,187.0,187.0
696,4.0,Novo,Olivais,564000.0,3.0,108190376,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,162.0,162.0
697,4.0,Novo,Olivais,559000.0,3.0,108190377,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,167.0,167.0
698,5.0,Novo,Olivais,794000.0,4.0,108190378,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,257.0,257.0
699,4.0,Novo,Olivais,634000.0,3.0,108190379,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,183.0,183.0
700,5.0,Novo,Olivais,799000.0,4.0,108190380,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,257.0,257.0
701,5.0,Novo,Olivais,804000.0,4.0,108190381,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,257.0,257.0
702,4.0,Novo,Olivais,634000.0,3.0,108190382,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,183.0,183.0
703,5.0,Novo,Olivais,809000.0,4.0,108190383,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,257.0,257.0
704,5.0,Novo,Olivais,814000.0,4.0,108190384,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,257.0,257.0
705,1.0,Novo,Olivais,269000.0,1.0,108190385,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
706,2.0,Novo,Olivais,384000.0,2.0,108190386,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,112.0,112.0
708,1.0,Usado,Olivais,160000.0,2.0,108190388,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,46.0,46.0
709,1.0,Novo,Olivais,214000.0,1.0,108190389,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,55.0,55.0
710,1.0,Novo,Olivais,214000.0,1.0,108190390,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,56.0,56.0
711,1.0,Novo,Olivais,284000.0,1.0,108190391,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,81.0,81.0
712,2.0,Novo,Olivais,319000.0,2.0,108190392,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,90.0,90.0
713,1.0,Novo,Olivais,219000.0,1.0,108190393,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,57.0,57.0
714,1.0,Novo,Olivais,239000.0,1.0,108190394,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,71.0,71.0
715,2.0,Novo,Olivais,364000.0,2.0,108190395,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
716,1.0,Novo,Olivais,244000.0,1.0,108190396,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,68.0,68.0
717,2.0,Novo,Olivais,364000.0,2.0,108190397,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,107.0,107.0
718,1.0,Novo,Olivais,244000.0,1.0,108190398,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
719,1.0,Novo,Olivais,249000.0,1.0,108190399,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
720,1.0,Novo,Olivais,249000.0,1.0,108190400,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
721,1.0,Novo,Olivais,244000.0,1.0,108190401,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
722,2.0,Novo,Olivais,359000.0,2.0,108190402,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,114.0,114.0
723,1.0,Novo,Olivais,244000.0,1.0,108190403,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,72.0,72.0
724,2.0,Novo,Olivais,369000.0,2.0,108190404,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
725,1.0,Novo,Olivais,249000.0,1.0,108190405,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,67.0,67.0
726,2.0,Novo,Olivais,369000.0,2.0,108190406,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,107.0,107.0
727,4.0,Novo,Olivais,569000.0,3.0,108190407,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,162.0,162.0
728,1.0,Novo,Olivais,249000.0,1.0,108190409,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
729,4.0,Novo,Olivais,564000.0,3.0,108190410,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,167.0,167.0
730,1.0,Novo,Olivais,254000.0,1.0,108190411,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
731,1.0,Novo,Olivais,254000.0,1.0,108190412,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
732,1.0,Novo,Olivais,249000.0,1.0,108190413,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
733,2.0,Novo,Olivais,364000.0,2.0,108190414,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,112.0,112.0
734,1.0,Novo,Olivais,249000.0,1.0,108190415,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,71.0,71.0
735,4.0,Novo,Olivais,639000.0,3.0,108190416,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,187.0,187.0
736,2.0,Novo,Olivais,374000.0,2.0,108190417,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
737,1.0,Novo,Olivais,254000.0,1.0,108190418,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,68.0,68.0
738,2.0,Novo,Olivais,374000.0,2.0,108190419,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,107.0,107.0
739,4.0,Novo,Olivais,574000.0,3.0,108190420,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,162.0,162.0
740,1.0,Novo,Olivais,254000.0,1.0,108190421,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
741,4.0,Novo,Olivais,569000.0,3.0,108190422,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,167.0,167.0
742,1.0,Novo,Olivais,259000.0,1.0,108190423,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
743,1.0,Novo,Olivais,259000.0,1.0,108190424,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
744,1.0,Novo,Olivais,254000.0,1.0,108190425,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
745,2.0,Novo,Olivais,369000.0,2.0,108190426,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,112.0,112.0
746,1.0,Novo,Olivais,254000.0,1.0,108190427,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,72.0,72.0
747,2.0,Novo,Olivais,379000.0,2.0,108190428,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
748,1.0,Novo,Olivais,259000.0,1.0,108190429,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,67.0,67.0
749,2.0,Novo,Olivais,379000.0,2.0,108190430,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,107.0,107.0
750,4.0,Novo,Olivais,579000.0,3.0,108190431,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,163.0,163.0
751,1.0,Novo,Olivais,259000.0,1.0,108190432,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
752,4.0,Novo,Olivais,574000.0,3.0,108190433,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,167.0,167.0
753,1.0,Novo,Olivais,264000.0,1.0,108190434,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
754,1.0,Novo,Olivais,264000.0,1.0,108190435,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
755,1.0,Novo,Olivais,259000.0,1.0,108190436,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
756,2.0,Novo,Olivais,374000.0,2.0,108190437,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,112.0,112.0
757,1.0,Novo,Olivais,259000.0,1.0,108190438,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,71.0,71.0
758,4.0,Novo,Olivais,649000.0,3.0,108190439,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,187.0,187.0
759,2.0,Novo,Olivais,384000.0,2.0,108190440,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
760,1.0,Novo,Olivais,264000.0,1.0,108190441,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,68.0,68.0
761,2.0,Novo,Olivais,384000.0,2.0,108190442,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
762,4.0,Novo,Olivais,584000.0,3.0,108190443,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,162.0,162.0
763,1.0,Novo,Olivais,264000.0,1.0,108190444,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
764,4.0,Novo,Olivais,579000.0,3.0,108190445,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,167.0,167.0
765,1.0,Novo,Olivais,269000.0,1.0,108190446,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
766,1.0,Novo,Olivais,264000.0,1.0,108190447,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
767,2.0,Novo,Olivais,379000.0,2.0,108190448,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,114.0,114.0
768,1.0,Novo,Olivais,266500.0,1.0,108190449,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,72.0,72.0
769,4.0,Novo,Olivais,654000.0,3.0,108190450,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,183.0,183.0
770,2.0,Novo,Olivais,389000.0,2.0,108190451,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,114.0,114.0
771,1.0,Novo,Olivais,271500.0,1.0,108190452,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,67.0,67.0
772,2.0,Novo,Olivais,389000.0,2.0,108190453,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,107.0,107.0
773,4.0,Novo,Olivais,589000.0,3.0,108190454,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,167.0,167.0
774,1.0,Novo,Olivais,271500.0,1.0,108190455,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
775,4.0,Novo,Olivais,584000.0,3.0,108190456,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,163.0,163.0
776,1.0,Novo,Olivais,276500.0,1.0,108190457,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
777,1.0,Novo,Olivais,276500.0,1.0,108190458,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
778,1.0,Novo,Olivais,271500.0,1.0,108190459,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
779,5.0,Novo,Olivais,819000.0,4.0,108190460,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,258.0,258.0
780,1.0,Novo,Olivais,274000.0,1.0,108190461,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,71.0,71.0
781,4.0,Novo,Olivais,659000.0,3.0,108190462,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,187.0,187.0
782,2.0,Novo,Olivais,394000.0,2.0,108190463,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,108.0,108.0
783,1.0,Novo,Olivais,279000.0,1.0,108190464,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,68.0,68.0
784,2.0,Novo,Olivais,394000.0,2.0,108190465,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,107.0,107.0
785,4.0,Novo,Olivais,594000.0,3.0,108190466,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,162.0,162.0
786,1.0,Novo,Olivais,279000.0,1.0,108190467,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,75.0,75.0
787,4.0,Novo,Olivais,589000.0,3.0,108190468,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,167.0,167.0
788,1.0,Novo,Olivais,284000.0,1.0,108190469,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,68.0,68.0
789,1.0,Novo,Olivais,284000.0,1.0,108190470,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,67.0,67.0
790,1.0,Novo,Olivais,279000.0,1.0,108190471,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,68.0,68.0
791,5.0,Novo,Olivais,824000.0,4.0,108190472,Apartamento,Olivais Sul,-9.1164207458,,38.7734246363,257.0,257.0
792,2.0,Novo,Olivais,389000.0,2.0,108190473,Apartamento,Olivais Sul,-9.1164207458,A,38.7734246363,114.0,114.0
793,1.0,Usado,Marvila,240000.0,2.0,108190476,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,81.0,81.0
794,2.0,Usado,Parque das Nações,699000.0,3.0,108190477,Apartamento,Parque das Nações - Expo Centro,-9.093761,B,38.76787,141.0,141.0
795,1.0,Novo,Olivais,245000.0,3.0,108190483,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,58.0,58.0
796,1.0,Usado,Olivais,229900.0,3.0,108190485,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,76.0,76.0
797,1.0,Usado,Marvila,145000.0,2.0,108190486,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,52.0,52.0
798,4.0,Novo,Olivais,1000000.0,4.0,108190487,Moradia,Olivais Norte,-9.1164207458,B,38.7734246363,185.0,185.0
800,2.0,Novo,Parque das Nações,385000.0,1.0,108190489,Loft,Parque das Nações,-9.093761,E,38.76787,93.0,93.0
803,2.0,Novo,Olivais,265000.0,3.0,108190494,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,76.0,76.0
804,1.0,Usado,Marvila,115000.0,2.0,108190496,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,61.0,61.0
805,2.0,Novo,Olivais,210000.0,3.0,108190497,Apartamento,Olivais Sul,-9.1164207458,F,38.7734246363,75.0,75.0
806,2.0,Usado,Olivais,244000.0,3.0,108190499,Apartamento,,-9.1164207458,C,38.7734246363,88.0,88.0
810,1.0,Novo,Beato,136000.0,0.0,108190503,Apartamento,Beato,-9.11273002616667,E,38.7260490796279,45.0,37.0
811,1.0,Usado,Olivais,165000.0,3.0,108190507,Apartamento,Olivais Sul,-9.1164207458,E,38.7734246363,63.0,63.0
813,1.0,Usado,Marvila,159900.0,3.0,108190510,Apartamento,Marvila,-9.10697937005432,C,38.7418332673775,75.0,75.0
814,1.0,Usado,Olivais,169000.0,3.0,108190512,Apartamento,Olivais Norte,-9.1164207458,F,38.7734246363,77.0,77.0
815,1.0,Usado,Marvila,235000.0,3.0,108190516,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,63.0,63.0
816,1.0,Usado,Olivais,160000.0,2.0,108190518,Apartamento,Olivais Norte,-9.1164207458,C,38.7734246363,51.0,51.0
817,2.0,Novo,Olivais,490000.0,4.0,108190525,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,115.0,115.0
818,1.0,Usado,Marvila,129900.0,3.0,108190530,Apartamento,Marvila,-9.10697937005432,,38.7418332673775,75.0,75.0
819,1.0,Novo,Parque das Nações,295000.0,0.0,108190531,Apartamento,Parque das Nações - Expo Sul,-9.093761,,38.76787,39.0,39.0
820,1.0,Novo,Marvila,215000.0,2.0,108190533,Apartamento,Marvila,-9.10697937005432,C,38.7418332673775,67.0,67.0
821,2.0,Novo,Olivais,224500.0,3.0,108190536,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,69.0,69.0
822,1.0,Novo,Marvila,249000.0,1.0,108190538,Apartamento,Marvila,-9.10697937005432,C,38.7418332673775,66.0,66.0
823,1.0,Usado,Marvila,217500.0,2.0,108190540,Apartamento,Marvila,-9.10697937005432,D,38.7418332673775,80.0,80.0
824,1.0,Usado,Olivais,230000.0,2.0,108190542,Apartamento,Olivais Sul,-9.1164207458,D,38.7734246363,83.0,83.0
825,1.0,Usado,Olivais,128000.0,3.0,108190546,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,75.0,75.0
826,2.0,Usado,Olivais,210000.0,3.0,108190548,Apartamento,Olivais Sul,-9.1164207458,C,38.7734246363,65.0,65.0
827,1.0,Usado,Olivais,129000.0,2.0,108190549,Apartamento,Olivais Sul,-9.1164207458,F,38.7734246363,55.0,55.0
829,,Construção,Beato,2600000.0,,108190551,Prédio,Beato,-9.11273002616667,,38.7260490796279,710.0,710.0
830,,Construção,Beato,2600000.0,,108190552,Prédio,Beato,-9.11273002616667,,38.7260490796279,478.0,450.0
832,2.0,Usado,Olivais,360000.0,3.0,108200001,Duplex,Olivais Norte,-9.1164207458,B,38.7734246363,120.0,120.0
833,1.0,Usado,Parque das Nações,390000.0,1.0,108200002,Apartamento,Parque das Nações - Expo Sul,-9.093761,C,38.76787,83.0,83.0
834,,N/D,Beato,320000.0,,108200003,Lote,Marvila,-9.11273002616667,,38.7260490796279,645.0,645.0
838,1.0,Usado,,230000.0,1.0,113140063,Apartamento,,-9.398674,,38.79589,90.0,70.0
842,11.0,Usado,Santo António,2150000.0,9.0,113160143,Hotel,Avenida da Liberdade,-9.1418613,D,38.7206333,252.0,225.0
844,1.0,Construção,Avenidas Novas,463600.0,1.0,113160195,Apartamento,Avenidas Novas,-9.1471513,,38.7410926,73.24,57.0
846,1.0,Usado,Avenidas Novas,420000.0,1.0,113170112,Apartamento,Avenidas Novas,-9.1471513,C,38.7410926,59.0,50.0
848,2.0,Usado,Avenidas Novas,750000.0,3.0,113170212,Apartamento,Picoas,-9.1471513,E,38.7410926,155.0,145.0
852,2.0,Usado,Avenidas Novas,650000.0,4.0,113180056,Apartamento,Avenidas Novas,-9.1471513,E,38.7410926,160.0,150.0
854,1.0,Construção,Avenidas Novas,1150000.0,,113180076,Loja,Avenidas Novas,-9.1471513,D,38.7410926,266.0,266.0
857,1.0,Usado,Arroios,159500.0,1.0,113180154,Apartamento,Arroios,-9.1326749,D,38.7223319,40.0,40.0
858,4.0,Construção,Avenidas Novas,1485000.0,5.0,113180187,Apartamento,Marquês Pombal,-9.1471513,D,38.7410926,245.0,202.0
860,1.0,Novo,Arroios,490000.0,2.0,113180207,Apartamento,Almirante Reis,-9.1326749,E,38.7223319,100.0,99.0
862,4.0,Novo,Arroios,395000.0,,113180209,Armazém,Estefânia,-9.1326749,D,38.7223319,180.0,178.0
863,,Construção,Arroios,435000.0,,113180210,Prédio,Martim Moniz,-9.1326749,,38.7223319,187.0,185.0
864,2.0,Usado,Arroios,450000.0,3.0,113180212,Apartamento,Arroios,-9.1326749,C,38.7223319,102.0,100.0
865,2.0,Usado,Avenidas Novas,750000.0,4.0,113180213,Apartamento,Avenidas Novas,-9.1471513,C,38.7410926,147.0,130.0
866,4.0,Usado,Santa Maria Maior,895000.0,4.0,113180216,Hotel,Baixa de Lisboa,-9.1361634,D,38.7113522,143.0,120.0
867,2.0,Usado,Arroios,460000.0,2.0,113180223,Apartamento,Estefânia,-9.1326749,C,38.7223319,110.0,95.0
870,6.0,Usado,Arroios,585000.0,8.0,113180232,Prédio,Campo Mártires Pátria,-9.1326749,E,38.7223319,205.0,174.0
